,rowid,kepid,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_model_snr,koi_count,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
3054,-0.43959020743390853,1.1471207207370162,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.36159049788549863,-0.4459352652601405,-0.44594346698840603,0.0,-0.2337664307212406,-0.4516778584975443,-0.2983206773121829,-0.08558104910259866,-0.045836967417230784,-0.02905324262659729,-0.40296289164593196,0.5022477148292184,-0.7334995476713059,-0.08636137465932364,-0.18457852872883704,0.0,0.0,-2.6623385060821616,2.4710524389811086,-0.32532842090115305,0.586817652661301,1.2048059361177708,-1.9011023424862883,0.8614661282662164,0.010272040091874646,-0.272010417637927,-1.1531303961522683,-1.3855041306670695,1.1846361716394873,0.42615968570425844,0.8340828927429117,0.42720868170658854,0.2236329742017891,0.09547131510737782,-0.078372095406521,-0.2965925827451518,-0.3846996448932476,-0.5490071605318062,-1.3856391594038153,1.1845181510160911,-0.13723147947095748,-0.08691633544649094,0.006503149461504907,-0.005245088265599668,0.15627420292903715,-0.07276444805041496,-0.45391411431931805,0.15080476178701732,0.039865632695140985,-0.48428510821571674
3067,-0.4349823089584764,0.17277088732619394,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.3410299400367567,-0.42686493888263843,-0.4268700577066179,0.0,-0.25004966576488136,0.008482219838530708,-0.3007012365084038,-0.08787676434365192,-0.14175190945096378,-0.029005108680544876,-0.2758698498113125,0.5048352006241384,-0.10623543219732944,-0.08044801738670311,-0.2680796764052945,0.0,0.0,0.7600746364856148,-0.671599846932719,-0.32356699565234087,0.586817652661301,1.2048059361177708,0.8342123157349866,-0.18318019351514353,1.6103134850695506,-0.008557989067057618,0.951402424343559,1.4347125649804984,0.06194714286359545,-1.18671637991056,-1.2648896723997596,-1.1728479897076411,-1.1378424846759585,-1.0875274397941688,-1.0020080163765723,-0.8421792090971443,-0.8409896393590108,1.9876240876401556,1.434717244250229,0.062048147724363414,0.00039122528102599895,0.09946123814815705,0.0009259242534056524,-0.010680602079585062,0.34588232198863106,-0.08027094705068957,-0.3233867994767944,0.3236431657031858,-0.07715581290846525,-0.33075222056340786
3101,-0.42293088217657704,1.5554254394212295,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,1.44725109727807,1.0990532649843623,1.0990540494140995,0.0,0.032916774326832404,-0.1755512665189105,0.39991152370280747,-0.007028621354885743,0.201179973066488,-0.022430011649784434,1.7060655856716551,0.5028945862779486,-1.0724890909274547,-0.08683219374199623,1.8276960424371511,0.0,0.0,-0.4677536569182658,0.576573148271912,0.4037758160179022,-0.48603011372612437,-0.3612742139457459,-0.2914157669319145,0.556996346038484,1.1233443496415623,-0.18529617607314333,-0.09786607590364847,-1.1376036786770893,1.7291265753619816,0.300304048377456,0.30459259708235653,0.27368000558888117,0.2949404586497088,0.29812634806695776,0.2830133346384534,0.25074271869130116,0.2434624889793146,2.4298657197227675,-1.1375899633671807,1.7291521058899921,0.027719162367491293,0.058816590368093426,0.0007028352450816821,-0.01036821622820659,0.009222572813929884,0.03758108725362176,-0.5909677949039679,0.014220266984971988,0.013063946766573107,-0.5688915292836912
3103,-0.4222219747188183,1.5626120234484309,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.29986357668105185,0.2735059723649231,0.27350416135828115,0.0,0.0618647477377494,-0.5659924348780794,0.1885462446052402,-0.009475423699873827,0.1366571009635831,-0.023918955047672594,-0.2801659526338912,0.45243861327701496,-0.6734423451259252,-0.08616902618238644,0.0037285861958489836,0.0,0.0,-0.9930616381168336,1.0373924352011763,-0.16843575766766525,-0.48603011372612437,-0.3612742139457459,-0.724251138878914,0.6278643125914912,-1.3115013274983793,-0.24056823081100162,-0.9942411661148339,0.9697744041572894,1.729249187951477,0.10550838041304184,0.18262724621985504,0.1337450143357634,0.06609318297963711,0.08027218763541026,0.057254740572352185,-0.03866300778707875,-0.07410836758959223,-0.5490071605318062,0.9696846149558139,1.7292883606260885,-0.10144957623544179,0.07227161750798397,-0.48116942273469393,0.017121738693098854,1.4624634675617951,0.186209767459059,0.5315671127417357,-0.010651600895647376,0.041375586831961714,-0.5715048550309646
3137,-0.4101705479369189,-0.2416150469222705,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.38599209962253556,-0.47629759721528514,-0.4762999792466229,0.0,-0.21458839833650806,0.06941944893116062,-0.3004489918253605,-0.08751025864383927,-0.14859442724894137,-0.02871309607449353,-0.37754428327900813,0.45761358486685416,0.5597322138058923,-0.05444565477701311,-0.31747936772203333,0.0,0.0,0.8312760194793966,-0.7913935399709341,-0.31463405331907895,0.586817652661301,1.2048059361177708,0.8354928937584983,-1.1622080277474245,0.9842103109478514,0.29990641222446274,1.6469175445074222,-1.29281012717815,-0.3388795013129998,-1.9642957952417601,-2.0492656414196717,-1.9780739108041576,-1.9446120470925514,-1.8778820683365298,-1.7702739543581663,-1.7121450636167461,-1.648003491903622,1.3701546390719812,-1.2927136907797583,-0.3388778844013328,0.12818373683643924,-0.0051969377934529834,0.0008069434489662016,-0.010530656870923395,-0.1555258150800728,0.32883324846427653,-0.31359725086360507,-0.14850076694585979,0.3154322626649234,-0.32095224901113284
3143,-0.4080438255636425,1.765993064559175,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.4446853790017113,-0.50163304168014,-0.5016398766749719,0.0,-0.08287511931683565,-0.583021259549328,-0.3002140889642764,-0.08716507423849915,-0.1369974177026783,-0.02902436225896584,-0.618842058480511,-0.2435950655563767,1.4445749979745015,0.053346920720151764,-0.36033641767350566,0.0,0.0,0.030656024038206484,0.08966975076174626,-0.3249509726335505,1.6596654190487263,2.7708860861812874,0.03769278511062651,0.24202760580289756,0.9842103109478514,-0.13697449947597387,0.0010649541196594012,0.8000219126138077,2.0336292674303262,0.8029249694214382,0.7164995305341542,0.7934385445290362,0.8372090031722704,0.8942699033563878,0.9414043675232382,0.9537101026448295,0.9867876807285129,-0.411328161864578,0.8004247076066502,2.0337563078272605,0.42308953273354677,0.1568081838695872,-0.002435283472008832,-0.0109180153266327,-0.24822311773142985,-0.2904529190583786,-0.23854404482915395,-0.22016547100866135,-0.2998740480895223,-0.2654190768815743
3149,-0.40591710319036617,0.829976433566386,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.43370194366155235,-0.5029565376031627,-0.5029582362041845,0.0,-0.248964116761972,-0.6457911872612851,-0.30063186922056684,-0.08786647130494105,0.001717962396289427,-0.028924885437124178,-0.5676468331781149,0.5003071004830285,0.8133070689974998,-0.034577795852693514,-0.30587854983908186,0.0,0.0,-2.461392380744155,2.357055214960872,-0.3277189265959697,0.586817652661301,1.2048059361177708,-1.0636043151095498,-1.0414700106571158,2.3755506978849614,0.10595776506048109,-0.10985771590647371,-2.2375921235303475,0.8226522547706525,-0.38588974494574685,-0.1168086451192165,-0.4132008943335695,-0.513487417358697,-0.5851118372485434,-0.6955600388800024,-0.8561686097728364,-0.88635690458314,-0.5448350696631024,-2.2378063336742122,0.8228632635274282,-0.22570321824008976,0.21415512959101737,0.00266601851833262,-0.01168023680399617,0.10149852408959892,0.2837942544626289,-0.3755977254138039,0.10021791186033387,0.35318111608544156,-0.31115227745885776
3178,-0.39563794505286376,-1.0168356605969837,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.2148336223900057,0.1568027557132669,0.1568036607660258,0.0,-0.2569248094499742,0.42801747877951907,-0.2924307639631226,-0.0822740428082007,-0.14590725423010809,-0.028456381695547296,-0.06786687148479445,0.5106570436627079,-0.5546625445361721,-0.08562159372330666,-0.21728211402374986,0.0,0.0,0.030656024038206484,0.08966975076174626,-0.28443819191086955,-0.48603011372612437,-0.3612742139457459,0.10940515442728915,-0.007322646883607492,0.9842103109478514,-0.09527223063184125,0.04003778412884176,1.3621156250318707,-1.0236221007481352,0.1976956306842667,0.1672902859317569,0.19771529605147484,0.21036646546729218,0.21537554294179537,0.2667037784131457,0.3014542961406865,0.27225325344847323,-0.5448350696631024,1.3622179195586537,-1.0235782760132213,0.118353543639869,0.019892350959672706,-0.006584739026834678,-0.011367850952617699,0.19419582674095592,-0.13281644005261184,-0.39191363976911925,0.15502033261424095,-0.18285260248591603,-0.37321876395659964
3185,-0.393156768950708,-0.7944208876951805,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.3844174737670849,-0.46544338970687504,-0.46544491507651625,0.0,-0.14077106613866966,-0.2830695855194405,-0.30008796662275483,-0.08702758865000372,-0.13140393815521945,-0.02883824433422982,-0.3868525060612619,0.42268252663543915,0.300818940610251,-0.06819911423530321,-0.28244324831013373,0.0,0.0,0.94361597931403,-1.1082671796204075,-0.3250767887227513,0.586817652661301,1.2048059361177708,1.1914935842947878,-0.42728096719772274,0.5668081948667185,0.04803794722140804,1.0083627143569787,0.6056473450128997,-0.823706286853111,-1.7286170858527157,-1.8323572030594162,-1.7429831254989194,-1.6809401859944255,-1.6254076731077203,-1.4749851469104909,-1.3860171603646747,-1.3156010293960578,-0.5406629787943984,0.6056607746963528,-0.8236627144862264,0.0121874571169103,0.02347653506726209,0.0011490132617296227,-0.009680967355173955,0.017228248952001625,-0.023972204548630024,-0.5420200518380216,0.02433763697030868,-0.016757647435636222,-0.543084937529367
3197,-0.3889033242041553,0.21208372019865843,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.2757122216210935,-0.4399081367372118,-0.43989955901858135,0.0,-0.003268192436813892,-0.30277109567720806,-0.299093176654003,-0.08581117203949207,-0.1250975351537844,-0.028953765804755626,-0.2121443246097286,0.4194481693917888,-0.6574270911138236,-0.08610871352436376,-0.18114226750758364,0.0,0.0,-1.7161512387425726,1.6634110891428175,-0.32633494961476006,0.586817652661301,1.2048059361177708,-0.77035194772534,0.3470171858814264,1.0537773302947067,-0.1843032649101878,-0.5745337660159513,-0.6011728586597719,0.10381809667627825,0.256214493899914,0.28852530535196713,0.23609746508090168,0.23855779652809722,0.20608718726448194,0.18086400880626244,0.14844522625030346,0.11957495702111542,-0.45722116142032077,-0.6012872907075854,0.1037493483901036,-0.12740128627438727,-0.06541123080095464,0.004420985383814519,-0.006994449033319104,0.3374552944748713,-0.11405019255192529,-0.31359725086360507,0.3236431657031858,-0.08470558359256888,-0.33075222056340786
3203,-0.3867766018308789,-0.3309505882943037,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.42923450161754384,-0.5069184645965316,-0.5069133147838494,0.0,-0.006162989777905596,-0.6914559278595216,-0.30103388418416704,-0.0883090719695092,-0.006029306009096202,-0.029168764097123098,-0.5540425075732825,0.2933082368894556,0.18070453551948956,-0.07287035676702415,-0.2950199643799212,0.0,0.0,-0.33009764979695466,0.4133059375988607,-0.33577115630482546,0.586817652661301,1.2048059361177708,-0.3682504483426245,0.5438726485286681,0.35810713682615203,-0.19787305080391349,-0.3856654359714538,0.07491774459991726,-0.4265043254576552,-2.0572846737762127,-1.8652221179624853,-2.0500404777343326,-2.132830639763227,-2.1607547185092773,-2.197756007000438,-2.2542343397998144,-2.2212014390623342,-0.5364908879256945,0.07504749868749454,-0.4264844487255308,0.15767431642615,0.00985663545842243,9.305862232949692e-05,-0.010030839508717842,0.2742525881216733,0.13366427445713674,-0.38212409115593005,0.28148745743094955,0.19086104637721354,-0.34708550648386627
3208,-0.385004333186482,-0.8321847033701592,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.4155431691923202,0.16053285690071428,0.16053615917692735,0.0,0.06729249275229635,-0.4512196838427125,-0.232150590832858,-0.06325397770458245,-0.1465500913694259,-0.024634546378985225,-0.4946130851942774,-0.02042441574455496,0.671838991890603,-0.046488187418975084,-0.33350609005795917,0.0,0.0,0.22527313755454292,-0.135426462769739,-0.2801604448780399,-0.48603011372612437,-0.3612742139457459,0.2208154424728186,-0.9548536070923297,0.5668081948667185,0.13011860335906583,0.38479743421006696,-0.3560923420065491,-0.8544751273703525,0.14398653704798783,0.03436996343489995,0.13454464285720938,0.19627079993688817,0.24830698579772834,0.29674769777555454,0.37927033739922256,0.3656051261212021,-0.5490071605318062,-0.35608007987638446,-0.8544209410907603,0.014448401552121456,0.03293878111129807,-0.022498421620611216,-0.04410588817708145,0.10318392959235084,0.1603123459081116,-0.47349321154569657,-0.018661185467372256,-0.0035455487384548783,-0.5460249289950495
3221,-0.38039643471104984,-1.8122835788003393,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.4271729490237063,-0.4679345754352032,-0.46792754016275195,0.0,0.0839375774635736,-0.69527404998312,-0.2974141729824962,-0.08304896157972037,-0.12953368029750154,-0.028790110388177404,-0.5475983533394144,0.008037927999561267,0.04324027191561814,-0.07701698784540362,-0.3287640495726295,0.0,0.0,-0.9123667373905476,0.9543097126101564,-0.32646076570396093,0.586817652661301,1.2048059361177708,-0.5552148397753521,0.6724848841248645,0.28854011747929653,-0.2154144813494613,-0.4126466259778106,-1.2751416351056872,-1.595536484617523,0.8365933564770157,0.8370042185120744,0.8206259142582141,0.8289174352132099,0.8545832927351377,0.7791672029662311,0.7412460798827555,0.7032422730777028,-0.5448350696631024,-1.2750390629889363,-1.5954410363659535,0.14292902663129461,0.057167865678602305,0.005015889406011773,-0.0134920747419913,-1.8156502352907393,-0.053998200549728446,0.825253571137414,-0.4056505874065007,-0.14887863440744972,-0.23275250504065745
3227,-0.37826971233777346,1.1756204602141893,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.37452041784950646,-0.4949522123248572,-0.49494534972208887,0.0,-0.24245082274451565,-0.40524949347458816,-0.30016521655693684,-0.08722021551730746,-0.08878690778353873,-0.029005108680544876,-0.3940126774322264,0.5035414577266788,-0.20366156077094705,-0.08211884102111533,-0.22993717684938186,0.0,0.0,-0.4677536569182658,0.576573148271912,-0.3288512713987775,2.7325131854361517,2.7708860861812874,-0.16848027667477858,-0.015196865389497445,0.9842103109478514,-0.10950395730087059,-0.19679710592695668,-0.3877208890582061,1.2210327362701168,0.3115268440626481,0.2644243677563823,0.3104629175754161,0.33142335766957576,0.3724331934854696,0.38172906968636644,0.3888880503637618,0.4074826017127062,-0.39463979838976243,-0.38794403936872585,1.2209828300345502,-0.24536360463323023,-0.022401021509882036,0.004420985383814519,-0.009118672822692707,-1.0572177590523637,0.23875526046098125,0.2509333858303099,-1.1518066238250817,0.2059605877454208,0.32584587343901966
3233,-0.37614298996449713,0.985121371910547,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.3503639339043878,-0.40028989409660826,-0.4002974085087262,0.0,0.14472832162649937,-0.5523235576755972,-0.2994337069761113,-0.04173932114767558,-0.153315013604746,-0.02185882215662906,-0.3274230836822567,-0.07670223178405716,-0.09555859618926174,-0.08024779022921338,-0.32835169822607907,0.0,0.0,-0.3949700209690668,0.5244049271101089,-0.32658658179316175,0.586817652661301,1.2048059361177708,-0.17488316679233773,-0.7816207999627566,1.0537773302947067,0.06127676272748189,0.09400016414155532,0.8777192757409243,0.9921205672373873,-0.696119882814999,-0.6711302098176465,-0.6978686479684849,-0.7017060100293723,-0.6931945214936528,-0.7161615835856548,-0.7197719531848379,-0.7293163711149998,2.8721073518053792,0.8778073308686286,0.9921507088529774,0.0986931572467285,0.04928266064190566,-0.00018952078821419868,-0.010118307547103814,-0.024906888616797022,-0.4105569030627723,-0.20591221611852306,0.015906495315861437,-0.3753717549305586,-0.23275250504065745
3244,-0.3722439989468238,-0.058805494679905576,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,0.059786580823742,0.8032178543015559,0.8032107469327434,0.0,0.07597688477557145,-0.2173978849935486,-0.2517704975858171,-0.06590700843231367,-0.13355294840078313,0.02045412535318409,0.861881381034943,0.4459698987897161,0.6277970433573238,-0.049836354975153326,-0.018675836966723137,0.0,0.0,-1.1987545223210918,1.3281819642697474,-0.2097034349255514,-0.48603011372612437,-0.3612742139457459,-0.9291436226408073,-5.259426390312007,0.6711587238870017,6.626074401801846,7.7776434959518195,-1.936028280927047,-0.1611598874510793,0.2746519439541587,0.2089191781423112,0.27368000558888117,0.3040611834046763,0.32768020704022993,0.34653476414754597,0.37140129951914547,0.4179519706105811,-0.5406629787943984,-1.9360248919674627,-0.16106642249581846,0.018085573034852448,0.08440766489628163,0.01512925778336509,-0.01811538534239267,-0.05903635004752391,0.028573288453292236,-0.5377779141056395,-0.025827655873652412,0.06251494474745187,-0.5551715691105062
3248,-0.3708261840313062,-0.17325748475660463,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,0.5550972281932,-0.07171174216787021,-0.07171769800568338,0.0,-0.06550633527028543,1.9115870111248998,-0.2769508230706112,-0.07657206697089451,-0.1522887497115342,-0.02606252011187366,1.0448237595630854,0.46149481355923383,-0.6467502551057559,-0.08606388654880635,-0.10417001615150759,0.0,0.0,0.5923558232113733,-0.6078386877349593,0.040418950405782826,-0.48603011372612437,-0.3612742139457459,0.2797220315543629,-1.5191726000144212,-0.059294979254980895,0.3541855557993655,0.8824504943273136,-0.11364136745653174,-0.28943839640479335,-2.8781520153217257,-2.765720786306575,-2.8760567403884565,-2.907263087139484,-2.9114227364303864,-2.9102260947375593,-2.854904231312345,-2.8327870721799244,-0.5490071605318062,-0.11366125823212336,-0.28930474141572193,-0.026543504077576482,0.11895919969344329,0.011693687055175947,-0.02077691279613724,-0.55580962198366,0.5164957234711417,0.012721036242704152,-0.5953512746315636,0.6438472874234312,0.11351315647306057
3263,-0.3655093780981153,0.9370132591765162,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.4068124606909269,-0.43723580499509856,-0.43722859685788285,0.0,-0.13642887012703211,-0.4070821920939154,-0.2995093803810243,-0.08645742782712564,-0.1223951160859832,-0.02901473546975536,-0.47886070817815546,0.40262951172481154,-0.07420492417312638,-0.07982288483665717,-0.29708172111267317,0.0,0.0,0.2774874850833166,-0.2320342797360418,-0.32721566223916615,0.586817652661301,1.2048059361177708,0.14141960501508496,0.5727447830502639,-0.26799603729554733,-0.1922465542138321,-0.2057908359290756,1.133639513823667,0.9383896823639329,0.7508191323116145,0.6631853352469531,0.7462604617636996,0.7866304386220009,0.7802764473166243,0.8778829380141456,0.8645276733372921,0.8620277013621562,3.4436838008178117,1.133640261756316,0.9384044013114619,0.00039122528102599895,0.03494592421154812,0.0010002872561803093,-0.009993353206552426,-0.23558257646079026,-0.33549191306002624,-0.21570176473171235,-0.3002613167259101,-0.34517267219414405,-0.1804859900951906
3269,-0.36338265572483897,0.2255470705436584,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.42164295520959066,-0.5070456777234146,-0.5070502872088885,0.0,-0.007248538780814984,-0.6044027434414788,-0.29839162112928885,-0.08519947145324505,-0.09510195779782124,-0.02901473546975536,-0.5415122076740947,0.2713146076326382,-0.37982935490406383,-0.08431264603703055,-0.30278591473995387,0.0,0.0,-2.8759426550635068,2.6430143531811274,-0.3291029035771792,2.7325131854361517,4.3369662362448045,-1.8434763314282558,0.8010971197210631,0.4276741561730075,-0.2620813060083716,-1.072186826133198,1.736346218436089,0.10162601606948034,1.048223217969218,1.3789101486915651,1.030928215398615,0.8770085293757611,0.7743656755219702,0.5577005973804747,0.3477941858789157,-0.20672037362935458,0.8736758256962187,1.7365240718745616,0.10167909564582946,0.20584226308934422,0.04928266064190566,-0.0015280548381580198,-0.009243627163244096,0.4427931383968679,-0.6432583720712852,0.08124787653502907,0.2056071825409244,-0.33762290151004043,-0.23275250504065745
3275,-0.3612559333515626,-0.3544898695010691,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.2419317640572052,-0.2959809513800113,-0.29597579024537596,0.0,-0.11109939339247975,0.2931614053740248,-0.3003402113057981,-0.087340791113635,-0.14675761967776493,-0.028928094366861,-0.09650755696865229,0.4382074414049568,-0.3771601459020469,-0.08427569774202566,-0.23467921733471153,0.0,0.0,0.5622930170584439,-0.4919093073753959,-0.3258316852579566,1.6596654190487263,1.2048059361177708,0.470528157057626,-0.4010335721780911,0.7059422335604294,-0.0016076109263688841,0.36381206420512247,1.2503230647385604,-0.437957946628176,-0.5205632931680585,-0.5951757398194433,-0.5011600316926721,-0.4794919887265483,-0.44494210611816865,-0.37108570976598815,-0.30096427045630475,-0.27477127146554825,-0.5490071605318062,1.250183836124504,-0.4376604922835223,-0.18638244545380878,0.2715020753124475,0.0027849993227720706,-0.012792330434903526,0.31217421193359207,-0.3242321645596143,-0.20591221611852306,0.35315216149375117,-0.3149735894577295,-0.19681927601564903
3281,-0.3591292109782862,-2.228724484979076,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,2.6834040194975834,3.486628609893004,3.4866373984214483,0.0,-0.014485532133544202,0.17281419603820428,-0.297399984219075,-0.08450469134026015,-0.06270842724747534,-0.0274231063202887,3.294549604320124,0.5028945862779486,-0.8028989817237457,-0.08653334723828023,1.5885322614379147,0.0,0.0,0.862921078587744,-0.8812388097495959,-0.3239444439199435,-0.48603011372612437,-0.3612742139457459,0.5652909307975016,-1.9890009708658378,0.6363752142135739,0.6742339206587006,1.952704364579465,-0.03520147071860972,-1.8002588227319494,-1.3606697130310452,-1.3240465192252833,-1.3551632925974184,-1.3666897603460302,-1.3281802914336698,-1.3178983685298968,-1.215521339629677,-1.2283562885804231,-0.39881188925846633,-0.035092477971243645,-1.800094376833655,0.1468611039099227,0.11379797457851458,-0.003907670926947036,-0.014491709466402408,-0.15131230132319295,0.903080421985284,0.15303789969841702,-0.11056062950084719,0.9080892613670581,0.15924635705034398
3295,-0.3541668587739747,0.5056613265367864,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.36111097334901865,0.1604641823580588,0.16046767296440775,0.0,0.08827977347521115,-0.41065595440160346,-0.25583636657062075,-0.06388258828299737,-0.14648364590228222,-0.02555871814319167,-0.34532351210966794,0.2111555629007554,-0.01548232612875412,-0.07849790811063628,-0.29529486527762144,0.0,0.0,0.5622930170584439,-0.4919093073753959,-0.1618933210292199,-0.48603011372612437,-0.3612742139457459,0.33222573051834803,-0.5348952867782156,0.7755092529072849,0.022884197759867733,0.3098496841924096,-1.2444163981731489,0.43131327866481917,0.2385786721088969,0.09498747314500505,0.23050006543077578,0.305719496996489,0.3682112136321459,0.4615600554207667,0.54889182059199,0.5008344743854336,-0.34040261709661196,-1.2443900100471663,0.431368782573741,0.03833577101978716,0.06082373346834348,-0.00494875296579223,-0.00961849018489826,0.014700140697873707,0.040208361903717876,-0.5955362509234562,-0.000534230910310685,0.06704480715791404,-0.5652982063811904
3298,-0.35310349758733656,0.8611215506078622,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,0.2854089637982344,-0.11061207815837923,-0.1106178648671109,0.0,-0.253668162441246,0.7006466708929368,-0.28198468102659335,-0.07830203269137437,-0.1388867900098485,-0.026007968306347582,0.8396848497849533,0.5106570436627079,-0.40251763142120767,-0.08451667669547666,0.038159923632807985,0.0,0.0,1.2663955822191744,-1.3807012234653808,-0.24795152604261658,-0.48603011372612437,-0.3612742139457459,1.3144290745519238,-1.5900405665674284,0.6711587238870017,0.4898834147366222,1.949706454578759,0.3189257127042028,0.8435957582347707,-3.3847810776818474,-3.354367928792655,-3.391017508199933,-3.380711617601844,-3.329398741909519,-3.2098068906655777,-3.1014674182214184,-3.070092767198448,-0.5490071605318062,0.31904837071531705,0.8437138638602993,0.14263412083539753,0.12748955786950603,-0.016103203381990738,-0.01961483742900933,0.6913904500527799,0.6290932084752608,0.1334588024720386,0.5681462736821559,0.7986175864475555,0.1919129288912608
3312,-0.34814114538302504,0.09229180580196172,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.34446790634530444,-0.5041053937019314,-0.5041053802060844,0.0,-0.03293986518300381,0.36310940267834685,-0.3008289353791944,-0.0879727101687784,-0.15257501134737908,-0.029082122994228743,-0.3181148609000029,0.2370304208499525,-0.2316882552921247,-0.0825467348787087,-0.3186614415821445,0.0,0.0,0.6018493409438782,-0.6290924074675457,-0.32558005307955484,0.586817652661301,-0.3612742139457459,0.5255930120686348,0.03467318514780403,-0.12886199860183634,-0.10553231264904844,-0.007928775882459193,1.0172902088076519,-0.021251726611449976,-0.6488238152845451,-0.6886581644326173,-0.6370968803385587,-0.6237652712142019,-0.599466568749848,-0.5985610992242261,-0.5405327570275328,-0.5146943087085408,0.7818898265847332,1.017299774728759,-0.021265686644796434,0.00039122528102599895,-0.01523265329470326,0.0009407968539605837,-0.009893389734111314,-0.38305555795158547,0.028573288453292236,-0.2874917878951004,-0.3002613167259101,-0.0016581060674289699,-0.3438188492997746
3318,-0.34601442300974866,0.24758312570827926,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.1414312294299538,-0.4085602882836303,-0.4085671182778042,0.0,-0.08975026300192845,0.2007628499829443,-0.2982560396121531,-0.08535644029358608,-0.14062984575752088,-0.028918467577650517,0.03738764766838341,0.45826045631558443,-0.7401725701763482,-0.08638256559322352,-0.1529649254933058,0.0,0.0,0.13666697205117018,-0.061038443705685494,-0.3270898461499653,0.586817652661301,-0.3612742139457459,-0.0212138039709178,0.549122127532594,0.35810713682615203,-0.18562714646079517,-0.13084308591141786,1.3216951415514309,0.1377900873024199,0.6931018973591963,0.6273990945747216,0.6622994670118282,0.7186395813577051,0.7237019172820748,0.7353889204667211,0.7482407802206023,0.7547166701589275,0.6692433731297281,1.3216832729874193,0.13796940845721883,-0.029099354308684752,0.17114492029994474,0.0020413692950255035,-0.013741983423094078,-0.00805283358927756,0.024820038953154933,-0.5746518805486525,-0.034680354610822015,-0.031857188803843486,-0.5202183372407253
3319,-0.3456599692808693,0.76651251962481,-0.037902277084349734,-0.6145350290152649,-0.5726552821546279,-0.428878965990364,-0.3522041335568803,0.23012174176514322,0.23011814778810086,0.0,0.0734439371021162,-0.6242569784841904,-0.26507167502854234,-0.07044807654644193,-0.06675909766057143,-0.027342883076868003,-0.3242010065653227,0.389692082750213,-0.22901904629010778,-0.08251032994098328,-0.18526578097308774,0.0,0.0,0.7664036483072844,-0.8773744970709437,-0.19485713639984845,-0.48603011372612437,-0.3612742139457459,0.6959098891957086,0.2761492193284191,0.1494060787855856,-0.1257215062958111,0.3008559541902903,-0.7185354787742948,0.7326994520926908,0.2770568287438429,0.12712205660578393,0.27208074854598924,0.34717733679179097,0.4095866161947263,0.5001879517438635,0.5812423096545272,0.5366048181198436,2.454898264934991,-0.7185150155545454,0.7327303266029996,0.0279157662314227,0.04426480289128052,0.0014464652728282494,-0.011742713974271863,-0.00931688771634152,0.028948613403305967,-0.5749781988357587,-0.035101911693544374,-0.049599149911487006,-0.5051917141939035
