,rowid,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,rv_flag,pul_flag,ptv_flag,tran_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,pl_controv_flag,pl_orbper,pl_tranmid,ttv_flag,st_rad,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_tmag,sy_kepmag,pl_nnotes,k2_campaigns_num,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec
562,-2.240312833352291,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.267693230789289,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.041307376119336624,-0.45823505988426383,-0.23125529383306978,-0.5905737685767335,-1.2576002549073615,0.8000789771485111,-0.9487919311766541,-0.1841438505735859,-1.3553539304097644,-1.2536325637162598,-0.7292164717240167,0.25566067188733965,0.39429184967309333,-0.5207645663551824,0.22304252080888753,0.11659633967782468,-0.021267793330128272,-0.149052395661281,-0.14246659859915028,-0.14614952692928063,-0.1482906375966269,-0.1402167461192317,0.9734186823249792,0.13824054006732725,0.08820579281865573,0.11219529261426568,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
563,-2.2392011206725595,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.11075404720916218,2.5168547244267687,-0.23125529383306978,-0.8458973828376014,-1.2156650523956738,0.8522444897930614,-0.8691282736637543,-0.16225913001702813,-1.3395004766089669,-1.2116413135527113,0.2359002911908781,0.32583812274640656,-0.9149177702512181,-0.5368161838601668,1.5448526589969158,1.4045955042950855,0.3798606739853976,0.2206625801433198,0.14925284478727513,0.11814075972949974,0.012789430398579023,-0.023413690689574863,0.3792475884042056,1.1034877321478431,0.8013592894950026,1.1312824258568606,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
564,-2.2380894079928275,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.1107543383521246,-0.47179997558719333,-0.23125529383306978,-1.0153486385864008,-1.2156650523956738,0.8522444897930614,-0.8691282736637543,-0.16225913001702813,-1.3395004766089669,-1.2116413135527113,0.2359002911908781,0.32583812274640656,-0.9149177702512181,-0.5368161838601668,1.5448526589969158,1.4045955042950855,0.3798606739853976,0.2206625801433198,0.14925284478727513,0.11814075972949974,0.012789430398579023,-0.023413690689574863,0.3792475884042056,1.1034877321478431,0.8013592894950026,1.1312824258568606,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
565,-2.236977695313096,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.14668494581955804,-0.4719525598141697,-0.23125529383306978,3.668399970860498,-1.2152090526699566,0.8633877499500943,-0.8658593751655199,-0.16341278436705287,-1.2987348277616866,-1.2108877446175987,-0.7699261199183357,0.11970741651497405,0.27603808480680264,2.085859107124938,0.47448540250782184,0.494369766713372,0.3184940054781712,0.3339499847376899,0.31802247041135917,0.2678543325188664,0.24136971736320367,-0.10155657988547141,-1.125985849528414,0.4725789296073413,0.4372196407600254,0.4658387746136834,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
566,-2.235865982633364,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.1205781975871664,-0.4703028499994431,-0.23125529383306978,-0.8263803504071953,-1.2582832530784032,0.8898697740877364,-0.9286232281831707,-0.1962673630353184,-1.0103285650870342,-1.2514089141047229,-0.048061035471446786,0.7233997731557755,-0.14915853076928817,-0.551859795795256,1.874237495532461,1.7329906723637816,0.9980176030947688,0.8567560478319798,0.7502559912404616,0.6956073976313436,0.6118538737521748,0.6880978793572813,0.5842948678749056,1.477495610935103,1.2524722927932173,1.5085471327989877,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
567,-2.2347542699536325,1.4955765164670694,-0.26531226144965037,0.2942530697800284,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.0856408904625644,-0.4547641852683583,-0.23125529383306978,-0.9523592091933324,-1.262702390046171,0.9054791278256773,-0.9318052995467465,-0.2014045438250693,-0.9303573985319165,-1.2551228078657815,-0.03499265749715272,-0.874034655903725,0.06642502626890855,-0.5963488508455553,1.2603111389427073,1.0351509402178019,0.4502078305668511,0.288788113987232,0.2340194893314988,0.1975806146789591,0.15776149159426245,0.21019242016974027,0.7054591693803169,0.8877643939272807,0.6940781468292365,0.9146420485251568,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
570,-2.231419131914437,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831423356862255,-0.4622695276593121,-0.23125529383306978,-1.1865506774496126,-1.2068676930551607,0.9231417854815309,-0.8387487950488891,-0.16571622455061194,-1.1034347751242246,-1.201214945101637,0.5228140407837997,0.20643187149546066,-1.3045299902051477,-0.6593524256143503,2.5212624904774907,1.16722290998456,1.3467598899772968,1.2433110432384467,1.1389606946009072,1.085168224787349,0.9401503932852605,0.9546062593517105,0.47012081453326826,2.056211168118897,1.753374390370387,1.702916069470423,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
571,-2.2303074192347054,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.13641090450888985,-0.4712337170910591,-0.23125529383306978,0.47273625298548855,-1.2493738021324108,0.9499641515531103,-0.9003900972541717,-0.1977195204820732,-0.8219991993924676,-1.241019493855703,-0.7848572248443294,-0.19186736579016606,0.32883362831547325,-0.303104413575371,-0.87988952502975,-0.8049328547758176,-0.7352165952312667,-0.6458329739163231,-0.6357931965772424,-0.6090394509617107,-0.6369001771820832,-0.6107191947513716,0.8825454561959207,-0.8440546969789461,-0.8107289515680537,-0.9055420563458884,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
572,-2.2291957065549735,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.13641058833593692,-0.4712286238369842,-0.23125529383306978,0.13945756695318906,-1.2493738021324108,0.9499641515531103,-0.9003900972541717,-0.1977195204820732,-0.8219991993924676,-1.241019493855703,-0.7848572248443294,-0.19186736579016606,0.32883362831547325,-0.303104413575371,-0.87988952502975,-0.8049328547758176,-0.7352165952312667,-0.6458329739163231,-0.6357931965772424,-0.6090394509617107,-0.6369001771820832,-0.6107191947513716,0.8825454561959207,-0.8440546969789461,-0.8107289515680537,-0.9055420563458884,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
573,-2.228083993875242,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.13641082743671076,2.9019820928190048,-0.23125529383306978,0.47273625298548855,-1.2493738021324108,0.9499641515531103,-0.9003900972541717,-0.1977195204820732,-0.8219991993924676,-1.241019493855703,-0.7848572248443294,-0.19186736579016606,0.32883362831547325,-0.303104413575371,-0.87988952502975,-0.8049328547758176,-0.7352165952312667,-0.6458329739163231,-0.6357931965772424,-0.6090394509617107,-0.6369001771820832,-0.6107191947513716,0.8825454561959207,-0.8440546969789461,-0.8107289515680537,-0.9055420563458884,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
574,-2.22697228119551,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.014775192748259367,-0.4703956421934122,-0.23125529383306978,-0.5042669445132104,-1.2673111951699414,0.9594907706184197,-0.9259389816273744,-0.2115673457533585,-0.7032322465398707,-1.2577451492859153,-0.18284830999008173,0.18670865897794175,-0.4441943492325281,-0.1812951361454428,0.7360714153156304,0.7602984625950887,0.715880602762768,0.6699849213385586,0.6601437024457016,0.6482490225653185,0.6701495174075829,0.7571926445410234,0.5330330480072306,0.7541339491572185,0.7601834984457388,0.8167826880482192,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
575,-2.2258605685157784,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.014859523647690156,-0.47037351112801845,-0.23125529383306978,-0.6680992201374333,-1.2673111951699414,0.9594907706184197,-0.9259389816273744,-0.2115673457533585,-0.7032322465398707,-1.2577451492859153,-0.18284830999008173,0.18670865897794175,-0.4441943492325281,-0.1812951361454428,0.7360714153156304,0.7602984625950887,0.715880602762768,0.6699849213385586,0.6601437024457016,0.6482490225653185,0.6701495174075829,0.7571926445410234,0.5330330480072306,0.7541339491572185,0.7601834984457388,0.8167826880482192,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
576,-2.2247488558360464,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.01486625286873407,-0.4703719565832069,-0.23125529383306978,-0.6632538794148896,-1.2673111951699414,0.9594907706184197,-0.9259389816273744,-0.2115673457533585,-0.7032322465398707,-1.2577451492859153,-0.18284830999008173,0.18670865897794175,-0.4441943492325281,-0.1812951361454428,0.7360714153156304,0.7602984625950887,0.715880602762768,0.6699849213385586,0.6601437024457016,0.6482490225653185,0.6701495174075829,0.7571926445410234,0.5330330480072306,0.7541339491572185,0.7601834984457388,0.8167826880482192,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
577,-2.223637143156315,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.19892332373587052,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.1093120754537563,-0.423264302258848,-0.23125529383306978,-1.1545568926586565,-1.2566122376288562,0.9645843768248714,-0.9081873647753537,-0.2046343368762394,-0.73351560013881,-1.247435184020074,2.0852835514505985,1.4379505287837708,-2.6760323725501767,-0.8078857892527999,1.885982173658527,1.8133047080327562,0.6073663718658433,0.5268447547226993,0.40813475920611914,0.32132346565792624,0.17386949839378357,0.2784646286251035,-0.11939011394498796,1.357569171541362,1.0253051734670122,1.4214860465815742,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
578,-2.222525430476583,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.19892332373587052,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.10930303620160776,-0.4713937164963654,-0.23125529383306978,-1.2156227217848752,-1.2566122376288562,0.9645843768248714,-0.9081873647753537,-0.2046343368762394,-0.73351560013881,-1.247435184020074,2.0852835514505985,1.4379505287837708,-2.6760323725501767,-0.8078857892527999,1.885982173658527,1.8133047080327562,0.6073663718658433,0.5268447547226993,0.40813475920611914,0.32132346565792624,0.17386949839378357,0.2784646286251035,-0.11939011394498796,1.357569171541362,1.0253051734670122,1.4214860465815742,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
579,-2.2214137177968514,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.0023020247499617955,-0.45870812341855094,-0.23125529383306978,0.05106240103824929,-1.3290890902109314,0.9769139176253931,-1.0134683665176294,-0.2602042170469206,-0.32249195994754987,-1.3153827096143564,-0.17178882767326678,0.0858213105353572,-0.4840425846393434,-0.3624070203906778,-0.6145665691818301,-0.8560958700908683,-0.5915287860436159,-0.5662256085256852,-0.553317542426106,-0.5479318702313569,-0.5456214719848004,-0.5235281815433177,0.36992725751917493,-0.5741710312902428,-0.5573717882751409,-0.5977912399494493,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
580,-2.22030200511712,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.12065951168641069,-0.4708404115981719,-0.23125529383306978,2.629962698340668,-1.2955518293003159,0.9989870699871133,-0.9588991821374816,-0.2371514136193755,-0.41538805131276135,-1.2830709074633047,-0.8596189535857717,0.09561530642447973,0.3837804600472901,1.574980330277756,-0.2104428718440518,-0.07258783323131539,0.168070830234849,0.2949117574788189,0.3187861338757211,0.32132346565792624,0.30503469661845023,0.533457214422243,1.0526414948477505,0.002249596763544455,0.0924074041502133,0.03255801995027579,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
581,-2.219190292437388,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.12065410972889058,-0.47084971201593706,-0.23125529383306978,2.0413991607732807,-1.2955518293003159,0.9989870699871133,-0.9588991821374816,-0.2371514136193755,-0.41538805131276135,-1.2830709074633047,-0.8596189535857717,0.09561530642447973,0.3837804600472901,1.574980330277756,-0.2104428718440518,-0.07258783323131539,0.168070830234849,0.2949117574788189,0.3187861338757211,0.32132346565792624,0.30503469661845023,0.533457214422243,1.0526414948477505,0.002249596763544455,0.0924074041502133,0.03255801995027579,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
584,-2.215855154398193,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.016095500768415094,-0.45485468804145174,-0.23125529383306978,1.8414804025611262,-1.3080290595790072,1.0097946541338014,-0.9745509658400601,-0.2478958522296647,-0.3105178221281601,-1.2944067030469473,-0.6095534285349857,0.07520627121995638,0.047528272200249605,1.0787763592304556,0.23265180291203094,0.07435710610377151,-0.18740682270334902,-0.28147618616686254,-0.28985364722108753,-0.3042653920690717,-0.29172860290664254,-0.21835963531512825,0.16487997804847906,0.07693314759431115,-9.807199957546326e-05,0.06630262701128815,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
585,-2.214743441718461,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.01610201907357554,-0.454842901765024,-0.23125529383306978,2.7074881499013674,-1.3080290595790072,1.0097946541338014,-0.9745509658400601,-0.2478958522296647,-0.3105178221281601,-1.2944067030469473,-0.6095534285349857,0.07520627121995638,0.047528272200249605,1.0787763592304556,0.23265180291203094,0.07435710610377151,-0.18740682270334902,-0.28147618616686254,-0.28985364722108753,-0.3042653920690717,-0.29172860290664254,-0.21835963531512825,0.16487997804847906,0.07693314759431115,-9.807199957546326e-05,0.06630262701128815,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
588,-2.2114083036792658,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.2773406295306228,-0.45745407069919536,-0.23125529383306978,0.7402798165486119,-1.3234314245172645,1.0261135731304352,-0.9926408268595134,-0.2617636474103986,-0.16736922387582726,-1.3082292543181118,-0.7771012472742108,-0.2062187231576269,0.33352890468663277,1.0864557870676845,-0.10847771174958011,0.13920325342168438,0.531032223234905,0.6630958224105223,0.7113091545579806,0.7200504299234851,0.6969961954067838,1.040974715831387,-0.2685154081054955,0.21889090663610958,0.3692935908998475,0.1918325652782568,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
589,-2.210296590999534,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.267693230789289,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.11655918038683788,-0.43844814920121844,-0.23125529383306978,0.7022713488074045,-1.2912392542068083,1.0283272833868122,-0.9451621275829859,-0.2375823872672638,-0.3257645582636191,-1.2779933089703794,-0.6481115497790154,-0.33861546180468555,0.30198322709091047,0.24603275649282882,-0.8227676814166157,-0.3414911230266972,-0.560845451790004,-0.4973346192453249,-0.48993347488402905,-0.4967542713696854,-0.5003656433575753,-0.4865131287663137,0.8685649598683726,-0.5532543915053311,-0.554150552920947,-0.6133137591975151,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
590,-2.2091848783198023,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.1344848861454373,-0.4681175839492684,-0.23125529383306978,-1.2059320403397877,-1.3095034018242087,1.0570536370591321,-0.9646579202828676,-0.2548036634723491,-0.12399285052921102,-1.2940746051954448,1.1603967658663885,1.1906191197076277,-1.5606887968069907,-0.46801205975398263,3.127181111981291,2.8663109534704247,1.9252529967588277,1.8128098879560919,1.7071263120865123,1.6381918303970513,1.4717146176694376,1.3765778610095583,0.6425469359063546,2.5913230718325773,2.301614642283104,2.7064806834649513,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
591,-2.2080731656400703,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.1344854787186337,-0.47144840820946027,-0.23125529383306978,-1.2059320403397877,-1.3095034018242087,1.0570536370591321,-0.9646579202828676,-0.2548036634723491,-0.12399285052921102,-1.2940746051954448,1.1603967658663885,1.1906191197076277,-1.5606887968069907,-0.46801205975398263,3.127181111981291,2.8663109534704247,1.9252529967588277,1.8128098879560919,1.7071263120865123,1.6381918303970513,1.4717146176694376,1.3765778610095583,0.6425469359063546,2.5913230718325773,2.301614642283104,2.7064806834649513,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
592,-2.2069614529603387,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.12238243736236186,-0.45661494153738535,-0.23125529383306978,-0.711707286640327,-1.3156716518107963,1.0573285884406916,-0.9734742139558635,-0.25954949676960903,-0.09068641453717714,-1.299822938896163,0.20415323563270074,0.4834547969624654,-0.792251675063994,-0.11264266460579221,1.7663999963749573,1.7300160784501155,1.1813692346102613,1.0328107982151231,0.9541541362252142,0.9094839301875814,0.8519398798593146,0.9998468794124945,0.7031290866590603,1.6490907404558355,1.4633931816373993,1.6981918244818814,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
593,-2.2058497402806068,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.12080186885977548,-0.46920505871253504,-0.23125529383306978,-0.04466538050347296,-1.3426615116498597,1.0618501524146875,-1.0103800398351541,-0.28127822201256925,0.07289097159829105,-1.3247855365743053,-0.32041211512489254,0.04891090820891909,-0.30986795749135115,0.16272709771065397,-0.11435005081261213,0.03390262887791783,0.3746220559420967,0.4901028937731738,0.5211569519317498,0.5344361534550351,0.5236433603262289,0.5721173806560019,0.7613811546905094,0.1361423191484649,0.24576621775205992,0.14189054682795751,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
594,-2.2047380276008752,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.14413813743062992,-0.4724032661670473,-0.23125529383306978,-0.0708786738124345,-1.2785780501495907,1.063710273571449,-0.9175165110294359,-0.23270230599234998,-0.25343908488512873,-1.2649077598888636,-0.15888161329985764,-0.41204243605442675,-0.37774132549197087,0.00244646813649042,0.13762667989205207,0.20821383221872905,0.22494725470496113,0.27730628244050487,0.2355468162602227,0.040228594298298365,0.0319656289694357,0.022649486099586526,-0.7741433586184673,0.3017050635274674,0.3267872895955911,0.16618666391188666,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
595,-2.2036263149211432,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.66553987826103,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.14414100699144253,-0.46647047305187034,-0.23125529383306978,0.0102484810186894,-1.2785780501495907,1.063710273571449,-0.9175165110294359,-0.23270230599234998,-0.25343908488512873,-1.2649077598888636,-0.15888161329985764,-0.41204243605442675,-0.37774132549197087,0.00244646813649042,0.13762667989205207,0.20821383221872905,0.22494725470496113,0.27730628244050487,0.2355468162602227,0.040228594298298365,0.0319656289694357,0.022649486099586526,-0.7741433586184673,0.3017050635274674,0.3267872895955911,0.16618666391188666,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
596,-2.2025146022414117,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,0.15673963041764236,-0.4568133579851983,-0.23125529383306978,-0.31923468811428457,-1.3531761996990745,1.0750610591330239,-1.0213147724721618,-0.29134525201910566,0.18199509202326458,-1.3340233500300942,-0.34059674295973513,0.4953077398894371,0.034225878033378856,-0.2957670106754304,0.07676789323880642,0.13325406559435304,0.17480619629052038,0.15866068979099587,0.16834443139633468,0.16167991099987578,0.1884434093076356,0.3014962170196842,-0.11939011394498796,0.15201011484736365,0.16670589786325465,0.16686155605310776,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
597,-2.2014028895616797,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.009033223457276156,-0.4607664241406647,-0.23125529383306978,-0.31923468811428457,-1.3531761996990745,1.0750610591330239,-1.0213147724721618,-0.29134525201910566,0.18199509202326458,-1.3340233500300942,-0.34059674295973513,0.4953077398894371,0.034225878033378856,-0.2957670106754304,0.07676789323880642,0.13325406559435304,0.17480619629052038,0.15866068979099587,0.16834443139633468,0.16167991099987578,0.1884434093076356,0.3014962170196842,-0.11939011394498796,0.15201011484736365,0.16670589786325465,0.16686155605310776,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
598,-2.200291176881948,1.4955765164670694,-0.26531226144965037,-1.3593408683703152,0.0,0.0,0.7343097853144486,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.05702964364336551,-0.45929243300672973,-0.23125529383306978,-0.31923468811428457,-1.3531761996990745,1.0750610591330239,-1.0213147724721618,-0.29134525201910566,0.18199509202326458,-1.3340233500300942,-0.34059674295973513,0.4953077398894371,0.034225878033378856,-0.2957670106754304,0.07676789323880642,0.13325406559435304,0.17480619629052038,0.15866068979099587,0.16834443139633468,0.16167991099987578,0.1884434093076356,0.3014962170196842,-0.11939011394498796,0.15201011484736365,0.16670589786325465,0.16686155605310776,-0.5929049649547872,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
599,-2.199179464202216,-0.6686384741866993,-0.26531226144965037,-1.3593408683703152,0.0,0.0,-0.19892332373587052,-0.7818297101609873,0.0,0.0,0.07408423721798861,0.0,0.0,0.0,0.0,0.0,0.0,-0.12151165102570645,-0.47307741572682593,-0.23125529383306978,-1.1102091041387878,-1.3392492948674524,1.0919301716677254,-0.9976982689172746,-0.2821260544508825,0.1673051703685492,-1.3204483190151695,0.06858934135992092,0.2845049458336886,-0.721377619288657,-0.7008381145172157,2.656326288927235,2.1619271147143797,1.1536793963813905,1.0641944711095097,0.9594997804757506,0.8735832265084982,0.7430190719768429,0.748144520528866,0.3373060994215654,1.9185809897222528,1.5882510650401807,2.010666885866862,0.4318138046651847,-0.5883122762658831,-0.19783284165880421,-0.0996133650256379,0.0,0.0,-0.15817182016715717,0.0
